"","Timestamp","MaxCurr","EffCurr","Screen1","Screen2","Device"
"994",1536130731.6167,451.66,319.4,"On","On","On"
"995",1536130732.68242,427.25,302.2,"On","On","On"
"996",1536130733.7531,451.66,319.4,"On","On","On"
"997",1536130734.82249,439.45,310.8,"On","On","On"
"998",1536130735.89194,439.45,310.8,"On","On","On"
"999",1536130736.9606,427.25,302.2,"On","On","On"
"1000",1536130738.02721,451.66,319.4,"On","On","On"
"1001",1536130739.0944,451.66,319.4,"On","On","On"
"1002",1536130740.16087,463.87,328.1,"On","On","On"
"1003",1536130741.23221,439.45,310.8,"On","On","On"
"1004",1536130742.29979,476.07,336.7,"On","On","On"
"1005",1536130743.36767,451.66,319.4,"On","On","On"
"1006",1536130744.4376,451.66,319.4,"On","On","On"
"1007",1536130745.50564,451.66,319.4,"On","On","On"
"1008",1536130746.57615,439.45,310.8,"On","On","On"
"1009",1536130747.64383,451.66,319.4,"On","On","On"
"1010",1536130748.71372,451.66,319.4,"On","On","On"
"1011",1536130749.78344,439.45,310.8,"On","On","On"
"1012",1536130750.85,463.87,328.1,"On","On","On"
"1013",1536130751.92026,439.45,310.8,"On","On","On"
"1014",1536130752.9891,451.66,319.4,"On","On","On"
"1015",1536130754.05763,439.45,310.8,"On","On","On"
"1016",1536130755.12558,439.45,310.8,"On","On","On"
"1017",1536130756.1924,439.45,310.8,"On","On","On"
"1018",1536130757.25962,451.66,319.4,"On","On","On"
"1019",1536130758.32935,439.45,310.8,"On","On","On"
"1020",1536130759.39886,439.45,310.8,"On","On","On"
"1021",1536130760.46576,439.45,310.8,"On","On","On"
"1022",1536130761.53726,439.45,310.8,"On","On","On"
"1023",1536130762.60656,463.87,328.1,"On","On","On"
"1024",1536130763.67536,451.66,319.4,"On","On","On"
"1025",1536130764.74323,439.45,310.8,"On","On","On"
"1026",1536130765.81201,451.66,319.4,"On","On","On"
"1027",1536130766.88056,451.66,319.4,"On","On","On"
"1028",1536130767.94926,463.87,328.1,"On","On","On"
"1029",1536130769.01778,439.45,310.8,"On","On","On"
"1030",1536130770.08475,476.07,336.7,"On","On","On"
"1031",1536130771.15315,439.45,310.8,"On","On","On"
"1032",1536130772.22193,439.45,310.8,"On","On","On"
"1033",1536130773.29085,439.45,310.8,"On","On","On"
"1034",1536130774.35934,463.87,328.1,"On","On","On"
"1035",1536130775.42863,439.45,310.8,"On","On","On"
"1036",1536130776.49839,451.66,319.4,"On","On","On"
"1037",1536130777.56736,463.87,328.1,"On","On","On"
"1038",1536130778.63597,463.87,328.1,"On","On","On"
"1039",1536130779.70427,451.66,319.4,"On","On","On"
"1040",1536130780.77122,451.66,319.4,"On","On","On"
"1041",1536130781.84175,451.66,319.4,"On","On","On"
"1042",1536130782.90924,439.45,310.8,"On","On","On"
"1043",1536130783.97608,451.66,319.4,"On","On","On"
"1044",1536130785.04436,476.07,336.7,"On","On","On"
"1045",1536130786.11149,463.87,328.1,"On","On","On"
"1046",1536130787.18182,451.66,319.4,"On","On","On"
"1047",1536130788.25024,451.66,319.4,"On","On","On"
"1048",1536130789.31927,451.66,319.4,"On","On","On"
"1049",1536130790.38689,451.66,319.4,"On","On","On"
"1050",1536130791.45722,463.87,328.1,"On","On","On"
"1051",1536130792.52594,439.45,310.8,"On","On","On"
"1052",1536130793.59287,451.66,319.4,"On","On","On"
"1053",1536130794.66377,451.66,319.4,"On","On","On"
"1054",1536130795.7314,463.87,328.1,"On","On","On"
"1055",1536130796.79932,451.66,319.4,"On","On","On"
"1056",1536130797.86718,476.07,336.7,"On","On","On"
"1057",1536130798.93461,439.45,310.8,"On","On","On"
"1058",1536130800.0036,463.87,328.1,"On","On","On"
"1059",1536130801.07142,439.45,310.8,"On","On","On"
"1060",1536130802.14105,451.66,319.4,"On","On","On"
"1061",1536130803.20999,451.66,319.4,"On","On","On"
"1062",1536130804.27853,451.66,319.4,"On","On","On"
"1063",1536130805.34768,451.66,319.4,"On","On","On"
"1064",1536130806.41606,451.66,319.4,"On","On","On"
"1065",1536130807.48498,439.45,310.8,"On","On","On"
"1066",1536130808.55471,427.25,302.2,"On","On","On"
"1067",1536130809.62216,427.25,302.2,"On","On","On"
"1068",1536130810.69046,439.45,310.8,"On","On","On"
"1069",1536130811.75798,451.66,319.4,"On","On","On"
"1070",1536130812.82565,451.66,319.4,"On","On","On"
"1071",1536130813.89352,451.66,319.4,"On","On","On"
"1072",1536130814.9621,439.45,310.8,"On","On","On"
"1073",1536130816.03131,463.87,328.1,"On","On","On"
"1074",1536130817.10145,451.66,319.4,"On","On","On"
"1075",1536130818.16818,451.66,319.4,"On","On","On"
"1076",1536130819.23783,476.07,336.7,"On","On","On"
"1077",1536130820.30633,451.66,319.4,"On","On","On"
"1078",1536130821.37417,439.45,310.8,"On","On","On"
"1079",1536130822.44477,463.87,328.1,"On","On","On"
"1080",1536130823.51038,451.66,319.4,"On","On","On"
"1081",1536130824.57989,451.66,319.4,"On","On","On"
"1082",1536130825.64786,476.07,336.7,"On","On","On"
"1083",1536130826.71546,451.66,319.4,"On","On","On"
"1084",1536130827.78496,439.45,310.8,"On","On","On"
"1085",1536130828.85331,451.66,319.4,"On","On","On"
"1086",1536130829.92135,451.66,319.4,"On","On","On"
"1087",1536130830.99166,439.45,310.8,"On","On","On"
"1088",1536130832.06078,451.66,319.4,"On","On","On"
"1089",1536130833.12858,439.45,310.8,"On","On","On"
"1090",1536130834.19685,439.45,310.8,"On","On","On"
"1091",1536130835.26775,451.66,319.4,"On","On","On"
"1092",1536130836.33497,451.66,319.4,"On","On","On"
"1093",1536130837.40576,463.87,328.1,"On","On","On"
"1094",1536130838.47394,439.45,310.8,"On","On","On"
"1095",1536130839.54135,439.45,310.8,"On","On","On"
"1096",1536130840.60945,451.66,319.4,"On","On","On"
"1097",1536130841.67434,451.66,319.4,"On","On","On"
"1098",1536130842.74338,451.66,319.4,"On","On","On"
"1099",1536130843.81368,439.45,310.8,"On","On","On"
"1100",1536130844.88323,439.45,310.8,"On","On","On"
"1101",1536130845.9516,463.87,328.1,"On","On","On"
"1102",1536130847.02089,439.45,310.8,"On","On","On"
"1103",1536130848.09065,439.45,310.8,"On","On","On"
"1104",1536130849.15963,439.45,310.8,"On","On","On"
"1105",1536130850.22759,451.66,319.4,"On","On","On"
"1106",1536130851.29701,439.45,310.8,"On","On","On"
"1107",1536130852.36597,439.45,310.8,"On","On","On"
"1108",1536130853.43362,439.45,310.8,"On","On","On"
"1109",1536130854.50206,451.66,319.4,"On","On","On"
"1110",1536130855.5686,451.66,319.4,"On","On","On"
"1111",1536130856.63664,463.87,328.1,"On","On","On"
"1112",1536130857.70506,451.66,319.4,"On","On","On"
"1113",1536130858.77556,439.45,310.8,"On","On","On"
"1114",1536130859.84218,463.87,328.1,"On","On","On"
"1115",1536130860.9125,451.66,319.4,"On","On","On"
"1116",1536130861.98192,439.45,310.8,"On","On","On"
"1117",1536130863.05207,463.87,328.1,"On","On","On"
"1118",1536130864.1197,439.45,310.8,"On","On","On"
"1119",1536130865.18896,463.87,328.1,"On","On","On"
"1120",1536130866.25732,439.45,310.8,"On","On","On"
"1121",1536130867.3257,439.45,310.8,"On","On","On"
"1122",1536130868.39364,451.66,319.4,"On","On","On"
"1123",1536130869.45865,451.66,319.4,"On","On","On"
"1124",1536130870.5284,451.66,319.4,"On","On","On"
"1125",1536130871.5946,463.87,328.1,"On","On","On"
"1126",1536130872.666,476.07,336.7,"On","On","On"
"1127",1536130873.73285,439.45,310.8,"On","On","On"
"1128",1536130874.80493,451.66,319.4,"On","On","On"
"1129",1536130875.87323,439.45,310.8,"On","On","On"
"1130",1536130876.94285,439.45,310.8,"On","On","On"
"1131",1536130878.01126,451.66,319.4,"On","On","On"
"1132",1536130879.07854,451.66,319.4,"On","On","On"
"1133",1536130880.14786,451.66,319.4,"On","On","On"
"1134",1536130881.2158,439.45,310.8,"On","On","On"
"1135",1536130882.28386,439.45,310.8,"On","On","On"
"1136",1536130883.35107,451.66,319.4,"On","On","On"
"1137",1536130884.41892,451.66,319.4,"On","On","On"
"1138",1536130885.4873,451.66,319.4,"On","On","On"
"1139",1536130886.55629,427.25,302.2,"On","On","On"
"1140",1536130887.62671,463.87,328.1,"On","On","On"
"1141",1536130888.69305,463.87,328.1,"On","On","On"
"1142",1536130889.76261,451.66,319.4,"On","On","On"
"1143",1536130890.83012,476.07,336.7,"On","On","On"
"1144",1536130891.89994,439.45,310.8,"On","On","On"
"1145",1536130892.96962,463.87,328.1,"On","On","On"
"1146",1536130894.03731,451.66,319.4,"On","On","On"
"1147",1536130895.10525,451.66,319.4,"On","On","On"
"1148",1536130896.17344,463.87,328.1,"On","On","On"
"1149",1536130897.24124,427.25,302.2,"On","On","On"
"1150",1536130898.30905,463.87,328.1,"On","On","On"
"1151",1536130899.37566,451.66,319.4,"On","On","On"
"1152",1536130900.44622,463.87,328.1,"On","On","On"
"1153",1536130901.51567,451.66,319.4,"On","On","On"
"1154",1536130902.5844,451.66,319.4,"On","On","On"
"1155",1536130903.65384,451.66,319.4,"On","On","On"
"1156",1536130904.72126,439.45,310.8,"On","On","On"
"1157",1536130905.79151,439.45,310.8,"On","On","On"
"1158",1536130906.85757,451.66,319.4,"On","On","On"
"1159",1536130907.92688,476.07,336.7,"On","On","On"
"1160",1536130908.99467,463.87,328.1,"On","On","On"
"1161",1536130910.06254,451.66,319.4,"On","On","On"
"1162",1536130911.13024,439.45,310.8,"On","On","On"
"1163",1536130912.19854,463.87,328.1,"On","On","On"
"1164",1536130913.2682,463.87,328.1,"On","On","On"
"1165",1536130914.33482,463.87,328.1,"On","On","On"
"1166",1536130915.40438,451.66,319.4,"On","On","On"
"1167",1536130916.47349,463.87,328.1,"On","On","On"
"1168",1536130917.54317,463.87,328.1,"On","On","On"
"1169",1536130918.61172,488.28,345.3,"On","On","On"
"1170",1536130919.67959,488.28,345.3,"On","On","On"
"1171",1536130920.74995,451.66,319.4,"On","On","On"
"1172",1536130921.81952,439.45,310.8,"On","On","On"
"1173",1536130922.88692,451.66,319.4,"On","On","On"
"1174",1536130923.95525,451.66,319.4,"On","On","On"
"1175",1536130925.02221,463.87,328.1,"On","On","On"
"1176",1536130926.09055,451.66,319.4,"On","On","On"
"1177",1536130927.15836,463.87,328.1,"On","On","On"
"1178",1536130928.22695,451.66,319.4,"On","On","On"
"1179",1536130929.29462,463.87,328.1,"On","On","On"
"1180",1536130930.36382,463.87,328.1,"On","On","On"
"1181",1536130931.43341,451.66,319.4,"On","On","On"
"1182",1536130932.50252,451.66,319.4,"On","On","On"
"1183",1536130933.57179,463.87,328.1,"On","On","On"
"1184",1536130934.64136,439.45,310.8,"On","On","On"
"1185",1536130935.70821,451.66,319.4,"On","On","On"
"1186",1536130936.77525,451.66,319.4,"On","On","On"
"1187",1536130937.84426,451.66,319.4,"On","On","On"
"1188",1536130938.91285,439.45,310.8,"On","On","On"
"1189",1536130939.97953,451.66,319.4,"On","On","On"
"1190",1536130941.04783,463.87,328.1,"On","On","On"
"1191",1536130942.1189,439.45,310.8,"On","On","On"
"1192",1536130943.18692,451.66,319.4,"On","On","On"
"1193",1536130944.25605,451.66,319.4,"On","On","On"
"1194",1536130945.32622,451.66,319.4,"On","On","On"
"1195",1536130946.39444,451.66,319.4,"On","On","On"
"1196",1536130947.46235,451.66,319.4,"On","On","On"
"1197",1536130948.53237,451.66,319.4,"On","On","On"
"1198",1536130949.60006,463.87,328.1,"On","On","On"
"1199",1536130950.66828,439.45,310.8,"On","On","On"
"1200",1536130951.73626,451.66,319.4,"On","On","On"
"1201",1536130952.80424,463.87,328.1,"On","On","On"
"1202",1536130953.87215,439.45,310.8,"On","On","On"
"1203",1536130954.93879,451.66,319.4,"On","On","On"
"1204",1536130956.00823,451.66,319.4,"On","On","On"
"1205",1536130957.07583,451.66,319.4,"On","On","On"
"1206",1536130958.14668,476.07,336.7,"On","On","On"
"1207",1536130959.21517,463.87,328.1,"On","On","On"
"1208",1536130960.28409,439.45,310.8,"On","On","On"
"1209",1536130961.35353,463.87,328.1,"On","On","On"
"1210",1536130962.42299,463.87,328.1,"On","On","On"
"1211",1536130963.49082,439.45,310.8,"On","On","On"
"1212",1536130964.55921,439.45,310.8,"On","On","On"
"1213",1536130965.62324,463.87,328.1,"On","On","On"
"1214",1536130966.69284,451.66,319.4,"On","On","On"
"1215",1536130967.76178,476.07,336.7,"On","On","On"
"1216",1536130968.82937,439.45,310.8,"On","On","On"
"1217",1536130969.89639,451.66,319.4,"On","On","On"
"1218",1536130970.96786,451.66,319.4,"On","On","On"
"1219",1536130972.03624,451.66,319.4,"On","On","On"
"1220",1536130973.10592,439.45,310.8,"On","On","On"
"1221",1536130974.17523,476.07,336.7,"On","On","On"
"1222",1536130975.24386,451.66,319.4,"On","On","On"
"1223",1536130976.31044,427.25,302.2,"On","On","On"
"1224",1536130977.38046,439.45,310.8,"On","On","On"
"1225",1536130978.45071,463.87,328.1,"On","On","On"
"1226",1536130979.51904,451.66,319.4,"On","On","On"
"1227",1536130980.58694,451.66,319.4,"On","On","On"
"1228",1536130981.65524,463.87,328.1,"On","On","On"
"1229",1536130982.72194,439.45,310.8,"On","On","On"
"1230",1536130983.78979,463.87,328.1,"On","On","On"
"1231",1536130984.85949,463.87,328.1,"On","On","On"
"1232",1536130985.92792,463.87,328.1,"On","On","On"
"1233",1536130986.99691,439.45,310.8,"On","On","On"
"1234",1536130988.06741,451.66,319.4,"On","On","On"
"1235",1536130989.13552,476.07,336.7,"On","On","On"
"1236",1536130990.20123,451.66,319.4,"On","On","On"
"1237",1536130991.26953,427.25,302.2,"On","On","On"
"1238",1536130992.34049,439.45,310.8,"On","On","On"
"1239",1536130993.40789,427.25,302.2,"On","On","On"
"1240",1536130994.47724,427.25,302.2,"On","On","On"
"1241",1536130995.54489,439.45,310.8,"On","On","On"
"1242",1536130996.61268,427.25,302.2,"On","On","On"
"1243",1536130997.68029,451.66,319.4,"On","On","On"
"1244",1536130998.74981,427.25,302.2,"On","On","On"
"1245",1536130999.81931,463.87,328.1,"On","On","On"
"1246",1536131000.88795,463.87,328.1,"On","On","On"
"1247",1536131001.9565,451.66,319.4,"On","On","On"
"1248",1536131003.02503,451.66,319.4,"On","On","On"
"1249",1536131004.09354,451.66,319.4,"On","On","On"
"1250",1536131005.16253,439.45,310.8,"On","On","On"
"1251",1536131006.23126,439.45,310.8,"On","On","On"
"1252",1536131007.29777,439.45,310.8,"On","On","On"
"1253",1536131008.36804,451.66,319.4,"On","On","On"
"1254",1536131009.43586,451.66,319.4,"On","On","On"
"1255",1536131010.5048,427.25,302.2,"On","On","On"
"1256",1536131011.57224,451.66,319.4,"On","On","On"
"1257",1536131012.6402,451.66,319.4,"On","On","On"
"1258",1536131013.70985,463.87,328.1,"On","On","On"
"1259",1536131014.77928,463.87,328.1,"On","On","On"
"1260",1536131015.84758,463.87,328.1,"On","On","On"
"1261",1536131016.91581,463.87,328.1,"On","On","On"
"1262",1536131017.98496,476.07,336.7,"On","On","On"
"1263",1536131019.05283,463.87,328.1,"On","On","On"
"1264",1536131020.12121,451.66,319.4,"On","On","On"
"1265",1536131021.18841,463.87,328.1,"On","On","On"
"1266",1536131022.25803,463.87,328.1,"On","On","On"
"1267",1536131023.32602,463.87,328.1,"On","On","On"
"1268",1536131024.39318,451.66,319.4,"On","On","On"
"1269",1536131025.46118,476.07,336.7,"On","On","On"
"1270",1536131026.53023,451.66,319.4,"On","On","On"
"1271",1536131027.59985,463.87,328.1,"On","On","On"
"1272",1536131028.6688,451.66,319.4,"On","On","On"
"1273",1536131029.73772,463.87,328.1,"On","On","On"
"1274",1536131030.80847,463.87,328.1,"On","On","On"
"1275",1536131031.87555,439.45,310.8,"On","On","On"
"1276",1536131032.94397,451.66,319.4,"On","On","On"
"1277",1536131034.01349,439.45,310.8,"On","On","On"
"1278",1536131035.0826,439.45,310.8,"On","On","On"
"1279",1536131036.15122,451.66,319.4,"On","On","On"
"1280",1536131037.21917,439.45,310.8,"On","On","On"
"1281",1536131038.28733,463.87,328.1,"On","On","On"
"1282",1536131039.35525,451.66,319.4,"On","On","On"
"1283",1536131040.42352,463.87,328.1,"On","On","On"
"1284",1536131041.49184,451.66,319.4,"On","On","On"
"1285",1536131042.55996,451.66,319.4,"On","On","On"
"1286",1536131043.62871,451.66,319.4,"On","On","On"
"1287",1536131044.69723,439.45,310.8,"On","On","On"
"1288",1536131045.76762,439.45,310.8,"On","On","On"
"1289",1536131046.83652,439.45,310.8,"On","On","On"
"1290",1536131047.90614,439.45,310.8,"On","On","On"
"1291",1536131048.97507,451.66,319.4,"On","On","On"
"1292",1536131050.04256,451.66,319.4,"On","On","On"
"1293",1536131051.11022,463.87,328.1,"On","On","On"
"1294",1536131052.17835,476.07,336.7,"On","On","On"
"1295",1536131053.24636,476.07,336.7,"On","On","On"
"1296",1536131054.31328,451.66,319.4,"On","On","On"
"1297",1536131055.38367,463.87,328.1,"On","On","On"
"1298",1536131056.4525,451.66,319.4,"On","On","On"
"1299",1536131057.52021,451.66,319.4,"On","On","On"
"1300",1536131058.58924,451.66,319.4,"On","On","On"
"1301",1536131059.65827,439.45,310.8,"On","On","On"
"1302",1536131060.72862,451.66,319.4,"On","On","On"
"1303",1536131061.7969,463.87,328.1,"On","On","On"
"1304",1536131062.86541,451.66,319.4,"On","On","On"
"1305",1536131063.93534,451.66,319.4,"On","On","On"
"1306",1536131065.00356,451.66,319.4,"On","On","On"
"1307",1536131066.07162,463.87,328.1,"On","On","On"
"1308",1536131067.14042,439.45,310.8,"On","On","On"
"1309",1536131068.20629,451.66,319.4,"On","On","On"
"1310",1536131069.27483,439.45,310.8,"On","On","On"
"1311",1536131070.34329,451.66,319.4,"On","On","On"
"1312",1536131071.41064,463.87,328.1,"On","On","On"
"1313",1536131072.48081,439.45,310.8,"On","On","On"
"1314",1536131073.55101,439.45,310.8,"On","On","On"
"1315",1536131074.62012,463.87,328.1,"On","On","On"
"1316",1536131075.68926,439.45,310.8,"On","On","On"
"1317",1536131076.75809,451.66,319.4,"On","On","On"
"1318",1536131077.82639,451.66,319.4,"On","On","On"
"1319",1536131078.89417,451.66,319.4,"On","On","On"
"1320",1536131079.96209,451.66,319.4,"On","On","On"
"1321",1536131081.02922,451.66,319.4,"On","On","On"
"1322",1536131082.09698,451.66,319.4,"On","On","On"
"1323",1536131083.16432,439.45,310.8,"On","On","On"
"1324",1536131084.23521,451.66,319.4,"On","On","On"
"1325",1536131085.30213,463.87,328.1,"On","On","On"
"1326",1536131086.37306,476.07,336.7,"On","On","On"
"1327",1536131087.44082,463.87,328.1,"On","On","On"
"1328",1536131088.50887,451.66,319.4,"On","On","On"
"1329",1536131089.57922,451.66,319.4,"On","On","On"
"1330",1536131090.64836,439.45,310.8,"On","On","On"
"1331",1536131091.71811,427.25,302.2,"On","On","On"
"1332",1536131092.78654,427.25,302.2,"On","On","On"
"1333",1536131093.85324,439.45,310.8,"On","On","On"
"1334",1536131094.92233,427.25,302.2,"On","On","On"
"1335",1536131095.99036,451.66,319.4,"On","On","On"
"1336",1536131097.05923,451.66,319.4,"On","On","On"
"1337",1536131098.12551,451.66,319.4,"On","On","On"
"1338",1536131099.19469,451.66,319.4,"On","On","On"
"1339",1536131100.2629,439.45,310.8,"On","On","On"
"1340",1536131101.33256,439.45,310.8,"On","On","On"
"1341",1536131102.40255,451.66,319.4,"On","On","On"
"1342",1536131103.47049,439.45,310.8,"On","On","On"
"1343",1536131104.53972,439.45,310.8,"On","On","On"
"1344",1536131105.60839,439.45,310.8,"On","On","On"
"1345",1536131106.67756,439.45,310.8,"On","On","On"
"1346",1536131107.74524,439.45,310.8,"On","On","On"
"1347",1536131108.81191,451.66,319.4,"On","On","On"
"1348",1536131109.87846,451.66,319.4,"On","On","On"
"1349",1536131110.94885,439.45,310.8,"On","On","On"
"1350",1536131112.01727,451.66,319.4,"On","On","On"
"1351",1536131113.08624,427.25,302.2,"On","On","On"
"1352",1536131114.15416,427.25,302.2,"On","On","On"
"1353",1536131115.22278,451.66,319.4,"On","On","On"
"1354",1536131116.2928,451.66,319.4,"On","On","On"
"1355",1536131117.36164,439.45,310.8,"On","On","On"
"1356",1536131118.43084,439.45,310.8,"On","On","On"
"1357",1536131119.4983,439.45,310.8,"On","On","On"
"1358",1536131120.5689,463.87,328.1,"On","On","On"
"1359",1536131121.63733,463.87,328.1,"On","On","On"
"1360",1536131122.70503,451.66,319.4,"On","On","On"
"1361",1536131123.77365,451.66,319.4,"On","On","On"
"1362",1536131124.83971,451.66,319.4,"On","On","On"
"1363",1536131125.90976,451.66,319.4,"On","On","On"
"1364",1536131126.97886,451.66,319.4,"On","On","On"
"1365",1536131128.04485,451.66,319.4,"On","On","On"
"1366",1536131129.11561,476.07,336.7,"On","On","On"
"1367",1536131130.18546,451.66,319.4,"On","On","On"
"1368",1536131131.25389,439.45,310.8,"On","On","On"
"1369",1536131132.32242,439.45,310.8,"On","On","On"
"1370",1536131133.39226,488.28,345.3,"On","On","On"
"1371",1536131134.46065,451.66,319.4,"On","On","On"
"1372",1536131135.52839,439.45,310.8,"On","On","On"
"1373",1536131136.59711,451.66,319.4,"On","On","On"
"1374",1536131137.66481,439.45,310.8,"On","On","On"
"1375",1536131138.73392,463.87,328.1,"On","On","On"
"1376",1536131139.80238,439.45,310.8,"On","On","On"
"1377",1536131140.86781,451.66,319.4,"On","On","On"
"1378",1536131141.94016,439.45,310.8,"On","On","On"
"1379",1536131143.00813,451.66,319.4,"On","On","On"
"1380",1536131144.07697,439.45,310.8,"On","On","On"
"1381",1536131145.1462,439.45,310.8,"On","On","On"
"1382",1536131146.21335,451.66,319.4,"On","On","On"
"1383",1536131147.28459,463.87,328.1,"On","On","On"
"1384",1536131148.35277,451.66,319.4,"On","On","On"
"1385",1536131149.42107,439.45,310.8,"On","On","On"
"1386",1536131150.4891,451.66,319.4,"On","On","On"
"1387",1536131151.55954,451.66,319.4,"On","On","On"
"1388",1536131152.6268,451.66,319.4,"On","On","On"
"1389",1536131153.69469,463.87,328.1,"On","On","On"
"1390",1536131154.76167,427.25,302.2,"On","On","On"
"1391",1536131155.82937,451.66,319.4,"On","On","On"
"1392",1536131156.89801,451.66,319.4,"On","On","On"
"1393",1536131157.96847,451.66,319.4,"On","On","On"
"1394",1536131159.03745,439.45,310.8,"On","On","On"
"1395",1536131160.10585,451.66,319.4,"On","On","On"
"1396",1536131161.17498,451.66,319.4,"On","On","On"
"1397",1536131162.24489,439.45,310.8,"On","On","On"
"1398",1536131163.31252,463.87,328.1,"On","On","On"
"1399",1536131164.38068,439.45,310.8,"On","On","On"
"1400",1536131165.44789,427.25,302.2,"On","On","On"
"1401",1536131166.51508,427.25,302.2,"On","On","On"
"1402",1536131167.58452,427.25,302.2,"On","On","On"
"1403",1536131168.65261,439.45,310.8,"On","On","On"
"1404",1536131169.71995,427.25,302.2,"On","On","On"
"1405",1536131170.7891,463.87,328.1,"On","On","On"
"1406",1536131171.85814,451.66,319.4,"On","On","On"
"1407",1536131172.92708,463.87,328.1,"On","On","On"
"1408",1536131173.99549,451.66,319.4,"On","On","On"
"1409",1536131175.06473,439.45,310.8,"On","On","On"
"1410",1536131176.13148,451.66,319.4,"On","On","On"
"1411",1536131177.2018,451.66,319.4,"On","On","On"
"1412",1536131178.26982,451.66,319.4,"On","On","On"
"1413",1536131179.33859,439.45,310.8,"On","On","On"
"1414",1536131180.40714,451.66,319.4,"On","On","On"
"1415",1536131181.47243,439.45,310.8,"On","On","On"
"1416",1536131182.54114,476.07,336.7,"On","On","On"
"1417",1536131183.61019,439.45,310.8,"On","On","On"
"1418",1536131184.67874,427.25,302.2,"On","On","On"
"1419",1536131185.74785,451.66,319.4,"On","On","On"
"1420",1536131186.81742,451.66,319.4,"On","On","On"
"1421",1536131187.88614,463.87,328.1,"On","On","On"
"1422",1536131188.95505,451.66,319.4,"On","On","On"
"1423",1536131190.02371,427.25,302.2,"On","On","On"
"1424",1536131191.09269,439.45,310.8,"On","On","On"
"1425",1536131192.15996,451.66,319.4,"On","On","On"
"1426",1536131193.22878,439.45,310.8,"On","On","On"
"1427",1536131194.29636,463.87,328.1,"On","On","On"
"1428",1536131195.36373,439.45,310.8,"On","On","On"
"1429",1536131196.43156,439.45,310.8,"On","On","On"
"1430",1536131197.49956,439.45,310.8,"On","On","On"
"1431",1536131198.5703,451.66,319.4,"On","On","On"
"1432",1536131199.63898,451.66,319.4,"On","On","On"
"1433",1536131200.70797,427.25,302.2,"On","On","On"
"1434",1536131201.77655,439.45,310.8,"On","On","On"
"1435",1536131202.84534,451.66,319.4,"On","On","On"
"1436",1536131203.91297,451.66,319.4,"On","On","On"
"1437",1536131204.98236,451.66,319.4,"On","On","On"
"1438",1536131206.05092,451.66,319.4,"On","On","On"
"1439",1536131207.11903,451.66,319.4,"On","On","On"
"1440",1536131208.18748,451.66,319.4,"On","On","On"
"1441",1536131209.25497,439.45,310.8,"On","On","On"
"1442",1536131210.32181,439.45,310.8,"On","On","On"
"1443",1536131211.39044,439.45,310.8,"On","On","On"
"1444",1536131212.45992,439.45,310.8,"On","On","On"
"1445",1536131213.52859,439.45,310.8,"On","On","On"
"1446",1536131214.59681,463.87,328.1,"On","On","On"
"1447",1536131215.66644,451.66,319.4,"On","On","On"
"1448",1536131216.73379,439.45,310.8,"On","On","On"
"1449",1536131217.80302,451.66,319.4,"On","On","On"
"1450",1536131218.87359,463.87,328.1,"On","On","On"
"1451",1536131219.9413,451.66,319.4,"On","On","On"
"1452",1536131221.01009,439.45,310.8,"On","On","On"
"1453",1536131222.07606,451.66,319.4,"On","On","On"
"1454",1536131223.14414,451.66,319.4,"On","On","On"
"1455",1536131224.2117,427.25,302.2,"On","On","On"
"1456",1536131225.27852,451.66,319.4,"On","On","On"
"1457",1536131226.34885,439.45,310.8,"On","On","On"
"1458",1536131227.41815,451.66,319.4,"On","On","On"
"1459",1536131228.48715,463.87,328.1,"On","On","On"
"1460",1536131229.55511,476.07,336.7,"On","On","On"
"1461",1536131230.62635,439.45,310.8,"On","On","On"
"1462",1536131231.69199,463.87,328.1,"On","On","On"
"1463",1536131232.76295,439.45,310.8,"On","On","On"
"1464",1536131233.83142,451.66,319.4,"On","On","On"
"1465",1536131234.89977,451.66,319.4,"On","On","On"
"1466",1536131235.96897,439.45,310.8,"On","On","On"
"1467",1536131237.03729,463.87,328.1,"On","On","On"
"1468",1536131238.105,463.87,328.1,"On","On","On"
"1469",1536131239.17214,451.66,319.4,"On","On","On"
"1470",1536131240.24218,439.45,310.8,"On","On","On"
"1471",1536131241.31079,451.66,319.4,"On","On","On"
"1472",1536131242.37949,451.66,319.4,"On","On","On"
"1473",1536131243.44806,476.07,336.7,"On","On","On"
"1474",1536131244.51793,439.45,310.8,"On","On","On"
"1475",1536131245.58433,451.66,319.4,"On","On","On"
"1476",1536131246.65417,439.45,310.8,"On","On","On"
"1477",1536131247.72289,463.87,328.1,"On","On","On"
"1478",1536131248.79054,463.87,328.1,"On","On","On"
"1479",1536131249.8582,439.45,310.8,"On","On","On"
"1480",1536131250.92612,451.66,319.4,"On","On","On"
"1481",1536131251.99393,439.45,310.8,"On","On","On"
"1482",1536131253.06229,463.87,328.1,"On","On","On"
"1483",1536131254.12997,439.45,310.8,"On","On","On"
"1484",1536131255.19789,427.25,302.2,"On","On","On"
"1485",1536131256.26869,463.87,328.1,"On","On","On"
"1486",1536131257.33722,451.66,319.4,"On","On","On"
"1487",1536131258.40644,451.66,319.4,"On","On","On"
"1488",1536131259.47623,463.87,328.1,"On","On","On"
"1489",1536131260.54359,451.66,319.4,"On","On","On"
"1490",1536131261.61307,439.45,310.8,"On","On","On"
"1491",1536131262.6818,463.87,328.1,"On","On","On"
"1492",1536131263.75009,463.87,328.1,"On","On","On"
